temporada,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
2018,15,Vitória,Palmeiras,0,3,3.5,3.4,2.13,Palmeiras,2.13
2018,15,América-MG,Fluminense,0,0,2.4,3.1,3.2,Empate,3.1
2018,15,São Paulo,Chapecoense,2,0,1.61,3.6,6.55,São Paulo,1.61
2018,16,Vasco da Gama,Ceará,1,1,1.68,3.5,6.0,Empate,3.5
2018,16,Bahia,Internacional,0,1,2.63,3.0,3.0,Internacional,3.0
2018,16,Paraná,São Paulo,1,1,4.6,3.25,1.9,Empate,3.25
2018,16,Palmeiras,Botafogo,2,0,1.4,4.7,9.0,Palmeiras,1.4
2018,16,Sport Recife,América-MG,0,2,1.93,3.5,4.33,América-MG,4.33
2018,16,Fluminense,Corinthians,1,0,2.15,3.1,3.85,Fluminense,2.15
2018,16,Grêmio,Cruzeiro,1,1,1.84,3.1,5.0,Empate,3.1
2018,16,Flamengo,Vitória,1,0,1.28,5.45,13.0,Flamengo,1.28
2018,16,Atlético Mineiro,Vasco da Gama,0,0,1.46,4.3,8.5,Empate,4.3
2018,16,Santos,Bahia,2,0,1.8,3.4,5.25,Santos,1.8
2018,16,Athletico-PR,Grêmio,2,1,2.1,3.1,4.2,Athletico-PR,2.1
2018,16,Corinthians,Paraná,1,0,1.67,3.4,6.0,Corinthians,1.67
2018,16,Botafogo,Sport Recife,2,0,1.75,3.5,5.0,Botafogo,1.75
2018,16,Cruzeiro,Fluminense,2,1,1.6,3.7,7.0,Cruzeiro,1.6
2018,16,São Paulo,Ceará,1,0,1.38,4.6,12.0,São Paulo,1.38
2018,16,América-MG,Flamengo,2,2,4.25,3.4,2.0,Empate,3.4
2018,16,Internacional,Palmeiras,0,0,2.1,3.25,3.8,Empate,3.25
2018,16,Vitória,Atlético Mineiro,1,0,3.4,3.5,2.17,Vitória,3.4
2018,16,Vasco da Gama,Chapecoense,3,1,1.95,3.2,4.33,Vasco da Gama,1.95
2018,17,Athletico-PR,Vasco da Gama,1,0,1.6,3.8,6.0,Athletico-PR,1.6
2018,17,Ceará,Bahia,0,2,2.63,3.0,3.2,Bahia,3.2
2018,17,Grêmio,Botafogo,4,0,1.42,4.2,9.0,Grêmio,1.42
2018,17,Vitória,América-MG,1,0,2.0,3.2,4.5,Vitória,2.0
2018,17,Corinthians,Atlético Mineiro,1,1,3.0,3.1,2.63,Empate,3.1
2018,17,Flamengo,Ceará,0,1,1.33,4.7,12.0,Ceará,12.0
2018,17,Athletico-PR,Bahia,2,0,1.85,3.4,4.6,Athletico-PR,1.85
2018,17,São Paulo,Fluminense,1,1,1.61,3.65,6.5,Empate,3.65
2018,17,Sport Recife,Paraná,1,0,1.87,3.4,4.75,Sport Recife,1.87
2018,17,Chapecoense,Palmeiras,1,2,3.7,3.0,2.25,Palmeiras,2.25
2018,17,Cruzeiro,Internacional,0,0,2.03,3.2,4.1,Empate,3.2
2018,18,Bahia,Sport Recife,2,0,1.64,3.6,5.75,Bahia,1.64
2018,18,Botafogo,Cruzeiro,1,1,3.2,3.0,2.5,Empate,3.0
2018,18,Ceará,Corinthians,2,1,2.3,3.0,3.5,Ceará,2.3
2018,18,Palmeiras,Athletico-PR,2,0,1.53,3.85,7.5,Palmeiras,1.53
2018,18,Paraná,Chapecoense,1,1,2.4,3.0,3.4,Empate,3.0
2018,18,Atlético Mineiro,São Paulo,1,0,2.15,3.25,3.8,Atlético Mineiro,2.15
2018,18,Internacional,Flamengo,2,1,2.1,3.1,4.2,Internacional,2.1
2018,18,Fluminense,Vitória,0,0,1.8,3.5,5.05,Empate,3.5
2018,18,Santos,Grêmio,0,0,2.5,2.9,3.1,Empate,2.9
2018,18,América-MG,Vasco da Gama,2,1,2.63,2.95,3.0,América-MG,2.63
2018,18,Sport Recife,Cruzeiro,0,0,3.5,3.0,2.3,Empate,3.0
2018,18,São Paulo,Bahia,1,0,1.69,3.6,5.5,São Paulo,1.69
2018,18,Flamengo,Chapecoense,2,0,1.53,4.0,9.5,Flamengo,1.53
2018,18,América-MG,Ceará,0,0,1.93,3.5,4.5,Empate,3.5
2018,18,Fluminense,Botafogo,1,0,2.55,3.1,3.0,Fluminense,2.55
2018,18,Internacional,Grêmio,1,0,2.5,2.9,3.3,Internacional,2.5
2018,18,Palmeiras,Corinthians,1,0,1.57,3.8,7.0,Palmeiras,1.57
2018,18,Paraná,Santos,0,2,3.3,2.9,2.3,Santos,2.3
2018,19,Atlético Mineiro,Athletico-PR,3,1,1.95,3.4,4.05,Atlético Mineiro,1.95
2018,19,Chapecoense,Athletico-PR,2,1,2.88,3.0,2.75,Chapecoense,2.88
2018,19,Ceará,Vitória,2,0,1.92,3.3,4.33,Ceará,1.92
2018,19,Grêmio,Paraná,2,0,1.5,3.9,8.0,Grêmio,1.5
2018,19,Vasco da Gama,Flamengo,1,1,5.25,3.4,1.75,,
2018,19,Botafogo,América-MG,1,0,1.65,3.75,6.0,Botafogo,1.65
2018,19,Athletico-PR,Fluminense,3,1,1.62,3.75,5.85,Athletico-PR,1.62
2018,19,Bahia,Palmeiras,1,1,3.0,3.0,2.55,Empate,3.0
2018,19,Cruzeiro,Atlético Mineiro,0,0,2.7,3.05,2.87,Empate,3.05
2018,19,Santos,São Paulo,0,0,2.37,3.0,3.3,Empate,3.0
2018,19,Corinthians,Sport Recife,2,1,1.63,3.5,7.0,Corinthians,1.63
2018,20,Chapecoense,Internacional,2,1,3.75,3.0,2.2,Chapecoense,3.75
2018,20,São Paulo,América-MG,1,1,1.44,4.05,8.55,Empate,4.05
2018,20,Grêmio,Ceará,3,2,1.35,4.33,13.0,Grêmio,1.35
2018,20,Athletico-PR,Paraná,3,0,1.53,4.2,7.5,Athletico-PR,1.53
2018,20,Corinthians,Internacional,1,1,2.7,3.0,2.9,Empate,3.0
2018,20,Flamengo,Atlético Mineiro,2,1,1.81,3.5,4.75,Flamengo,1.81
2018,20,Sport Recife,Palmeiras,0,1,4.75,3.3,1.87,Palmeiras,1.87
2018,20,Vitória,Botafogo,3,4,2.75,3.0,2.9,Botafogo,2.9
2018,20,Cruzeiro,Santos,2,1,2.45,3.0,3.2,Cruzeiro,2.45
2018,21,Chapecoense,Fluminense,1,2,2.23,3.1,3.7,Fluminense,3.7
2018,21,Vasco da Gama,Bahia,2,1,2.05,3.2,4.0,Vasco da Gama,2.05
2018,21,Fluminense,Grêmio,0,1,2.88,3.0,2.75,Grêmio,2.75
2018,21,América-MG,Corinthians,0,0,2.38,2.9,3.5,Empate,2.9
2018,21,Bahia,Flamengo,0,0,2.8,3.0,2.75,Empate,3.0
2018,21,Palmeiras,Cruzeiro,3,1,1.57,3.75,7.0,Palmeiras,1.57
2018,21,Atlético Mineiro,Sport Recife,5,2,1.36,4.8,11.0,Atlético Mineiro,1.36
2018,21,Botafogo,São Paulo,2,2,2.75,3.0,2.87,Empate,3.0
2018,21,Internacional,Vitória,2,1,1.3,5.05,12.0,Internacional,1.3
2018,21,Santos,Athletico-PR,1,0,1.93,3.3,4.2,Santos,1.93
2018,21,Ceará,Chapecoense,3,1,2.1,3.0,4.2,Ceará,2.1
2018,22,Paraná,Vasco da Gama,1,1,2.88,2.9,2.63,Empate,2.9
2018,22,Sport Recife,Internacional,2,1,4.2,3.25,1.98,Sport Recife,4.2
2018,22,Corinthians,Flamengo,0,3,3.0,3.0,2.63,Flamengo,2.63
2018,22,Athletico-PR,América-MG,4,0,1.44,4.1,9.0,Athletico-PR,1.44
2018,22,Chapecoense,Atlético Mineiro,1,0,2.88,3.2,2.63,Chapecoense,2.88
2018,22,São Paulo,Palmeiras,0,2,2.63,3.0,2.9,Palmeiras,2.9
2018,22,Grêmio,Bahia,2,2,1.38,4.4,11.0,Empate,4.4
2018,23,Fluminense,Paraná,4,0,1.5,3.9,8.5,Fluminense,1.5
2018,23,Botafogo,Vasco da Gama,1,1,2.25,3.25,3.85,Empate,3.25
2018,23,Flamengo,Fluminense,3,0,1.69,3.6,5.5,Flamengo,1.69
2018,23,Santos,Corinthians,1,0,1.47,3.8,9.0,,
2018,23,Bahia,Paraná,2,0,1.37,4.75,11.0,Bahia,1.37
2018,23,Chapecoense,Vitória,0,1,1.8,3.4,5.0,Vitória,5.0
2018,23,Internacional,São Paulo,3,1,1.87,3.3,5.0,Internacional,1.87
2018,23,Palmeiras,Grêmio,2,0,1.9,3.3,5.0,Palmeiras,1.9
2018,23,Vasco da Gama,Cruzeiro,2,0,2.17,3.2,3.75,Vasco da Gama,2.17
2018,23,Athletico-PR,Sport Recife,4,0,1.34,4.85,11.0,Athletico-PR,1.34
2018,23,Atlético Mineiro,América-MG,0,0,1.54,4.0,8.0,Empate,4.0
2018,24,Ceará,Botafogo,0,0,2.1,3.3,3.7,Empate,3.3
2018,24,América-MG,Grêmio,1,1,2.75,2.95,2.8,Empate,2.95
2018,24,Botafogo,Bahia,0,1,2.29,3.1,3.5,Bahia,3.5
2018,24,São Paulo,Athletico-PR,0,0,2.18,3.25,3.8,Empate,3.25
2018,24,Sport Recife,Vasco da Gama,2,1,2.75,3.2,2.7,Sport Recife,2.75
2018,24,Fluminense,Atlético Mineiro,1,0,2.5,3.2,3.0,Fluminense,2.5
2018,24,Palmeiras,Ceará,2,1,1.4,4.4,9.5,Palmeiras,1.4
2018,24,Vitória,Corinthians,2,2,2.4,3.0,3.3,Empate,3.0
2018,24,Cruzeiro,Chapecoense,3,0,1.61,3.7,6.5,Cruzeiro,1.61
2018,24,Paraná,Flamengo,0,4,7.5,3.8,1.53,Flamengo,1.53
2018,25,Internacional,Santos,2,2,1.85,3.3,5.0,Empate,3.3
2018,25,Cruzeiro,Ceará,0,2,1.62,3.75,6.5,Ceará,6.5
2018,25,Vitória,São Paulo,0,1,3.25,3.1,2.3,São Paulo,2.3
2018,25,Vasco da Gama,Internacional,1,1,3.0,3.2,2.4,Empate,3.2
2018,25,Grêmio,Sport Recife,3,4,1.57,3.8,6.0,Sport Recife,6.0
2018,25,Santos,Fluminense,3,0,1.36,4.5,12.0,Santos,1.36
2018,25,Chapecoense,América-MG,1,0,2.0,3.2,4.5,Chapecoense,2.0
2018,25,Corinthians,Bahia,2,1,2.13,3.1,4.5,Corinthians,2.13
2018,25,Flamengo,Palmeiras,1,1,2.15,3.3,3.8,Empate,3.3
2018,25,Athletico-PR,Botafogo,2,1,1.81,3.5,4.75,Athletico-PR,1.81
2018,25,Cruzeiro,Paraná,3,1,1.33,5.5,14.0,Cruzeiro,1.33
2018,26,Ceará,Atlético Mineiro,2,1,2.4,3.1,3.25,Ceará,2.4
2018,26,Atlético Mineiro,Grêmio,0,1,2.18,3.3,3.5,Grêmio,3.5
2018,26,Fluminense,Vasco da Gama,0,1,2.88,3.1,2.65,Vasco da Gama,2.65
2018,26,Palmeiras,Santos,3,2,1.9,3.3,4.6,Palmeiras,1.9
2018,26,América-MG,Cruzeiro,1,2,4.0,3.3,2.12,Cruzeiro,2.12
2018,26,Botafogo,Corinthians,1,0,2.1,3.2,4.0,Botafogo,2.1
2018,26,Paraná,Vitória,1,1,3.3,3.0,2.3,Empate,3.0
2018,26,São Paulo,Flamengo,2,2,2.8,3.1,2.7,Empate,3.1
2018,26,Bahia,Chapecoense,1,0,1.68,3.75,6.0,Bahia,1.68
2018,26,Internacional,Athletico-PR,2,1,1.52,4.0,8.0,Internacional,1.52
2018,27,Sport Recife,Ceará,1,0,2.2,3.3,3.4,Sport Recife,2.2
2018,27,América-MG,Paraná,0,1,1.46,4.2,8.5,Paraná,8.5
2018,27,Corinthians,São Paulo,1,1,2.5,3.1,3.0,Empate,3.1
2018,27,Athletico-PR,Cruzeiro,2,0,2.08,3.3,4.0,Athletico-PR,2.08
2018,27,Botafogo,Flamengo,2,1,4.33,3.4,1.95,Botafogo,4.33
2018,27,Atlético Mineiro,Palmeiras,1,1,2.63,3.3,2.75,Empate,3.3
2018,27,Ceará,Internacional,1,1,2.75,3.2,2.8,Empate,3.2
2018,27,Grêmio,Vasco da Gama,2,1,1.36,4.4,11.0,Grêmio,1.36
2018,27,Vitória,Bahia,2,2,2.7,3.2,2.7,Empate,3.2
2018,27,Fluminense,Sport Recife,0,0,1.89,3.4,4.5,Empate,3.4
2018,28,Santos,Chapecoense,0,1,1.61,4.0,6.5,Chapecoense,6.5
2018,28,Vasco da Gama,Athletico-PR,1,1,2.9,3.1,2.63,Empate,3.1
2018,28,Bahia,Ceará,2,1,1.76,3.5,5.05,Bahia,1.76
2018,28,Paraná,Atlético Mineiro,0,1,7.5,3.9,1.52,Atlético Mineiro,1.52
2018,28,Cruzeiro,Corinthians,1,0,2.07,3.2,4.33,Cruzeiro,2.07
2018,28,Palmeiras,Fluminense,3,0,1.35,4.65,13.0,Palmeiras,1.35
2018,28,Sport Recife,Vitória,0,0,1.95,3.5,4.2,Empate,3.5
2018,28,Chapecoense,Botafogo,0,1,2.15,3.0,4.0,Botafogo,4.0
2018,28,Flamengo,Santos,1,0,1.68,3.55,5.75,Flamengo,1.68
2018,28,São Paulo,Grêmio,1,1,2.9,3.0,2.7,Empate,3.0
2018,28,Internacional,América-MG,2,0,1.36,4.75,10.0,Internacional,1.36
2018,28,Corinthians,Vasco da Gama,1,0,1.73,3.4,5.5,Corinthians,1.73
2018,28,Vitória,Athletico-PR,1,2,2.8,3.2,2.63,Athletico-PR,2.63
2018,28,Atlético Mineiro,Bahia,1,0,1.7,3.6,5.05,Atlético Mineiro,1.7
2018,28,América-MG,Santos,2,1,3.5,3.1,2.37,América-MG,3.5
2018,28,Botafogo,Internacional,1,0,3.0,3.0,2.65,Botafogo,3.0
2018,28,Paraná,Palmeiras,1,1,26.0,7.15,1.14,Empate,7.15
2018,28,Sport Recife,Flamengo,0,1,3.6,3.2,2.22,Flamengo,2.22
2018,28,Grêmio,Chapecoense,2,0,1.46,4.2,8.5,Grêmio,1.46
2018,28,São Paulo,Cruzeiro,1,0,1.96,3.25,4.6,São Paulo,1.96
2018,29,Fluminense,Ceará,0,0,1.97,3.1,4.5,Empate,3.1
2018,29,Internacional,Atlético Mineiro,1,2,1.82,3.5,5.0,Atlético Mineiro,5.0
2018,29,Santos,Botafogo,1,1,1.92,3.25,4.4,Empate,3.25
2018,29,Athletico-PR,Corinthians,1,0,1.45,4.1,8.0,Athletico-PR,1.45
2018,29,Cruzeiro,Vitória,3,0,1.7,3.65,5.0,Cruzeiro,1.7
2018,29,Flamengo,Grêmio,2,0,2.15,3.1,3.75,Flamengo,2.15
2018,29,Palmeiras,América-MG,4,0,1.28,5.15,16.0,Palmeiras,1.28
2018,29,Vasco da Gama,São Paulo,2,0,2.45,3.1,3.0,Vasco da Gama,2.45
2018,29,Bahia,Fluminense,2,0,1.61,3.7,6.5,Bahia,1.61
2018,29,Ceará,Paraná,1,0,1.36,4.85,10.5,Ceará,1.36
2018,29,Chapecoense,Sport Recife,2,1,1.83,3.25,5.0,Chapecoense,1.83
2018,29,Santos,Atlético Mineiro,3,2,2.4,3.2,3.2,Santos,2.4
2018,29,Athletico-PR,Ceará,2,2,1.85,3.3,5.0,Empate,3.3
2018,29,Cruzeiro,Flamengo,0,2,2.63,3.0,2.9,Flamengo,2.9
2018,29,Vasco da Gama,Palmeiras,0,1,4.0,3.3,2.08,Palmeiras,2.08
2018,29,Vitória,Grêmio,0,0,4.5,3.6,1.8,Empate,3.6
2018,29,América-MG,Bahia,1,0,2.08,3.1,4.4,América-MG,2.08
2018,29,Corinthians,Chapecoense,0,0,2.04,3.1,4.4,Empate,3.1
2018,29,Internacional,Fluminense,2,0,1.47,4.2,9.5,Internacional,1.47
2018,30,Botafogo,Paraná,2,1,1.3,5.25,11.0,Botafogo,1.3
2018,30,São Paulo,Sport Recife,0,0,1.44,4.5,8.5,Empate,4.5
2018,30,Atlético Mineiro,Botafogo,1,0,1.33,5.05,10.5,Atlético Mineiro,1.33
2018,30,Flamengo,Athletico-PR,1,2,1.44,4.5,8.5,Athletico-PR,8.5
2018,30,Bahia,Cruzeiro,0,0,1.95,3.45,4.33,Empate,3.45
2018,30,Ceará,Vasco da Gama,0,0,2.37,3.0,3.4,Empate,3.0
2018,30,Chapecoense,São Paulo,1,0,2.27,3.15,3.5,Chapecoense,2.27
2018,30,Fluminense,América-MG,1,0,2.13,3.2,3.8,Fluminense,2.13
2018,30,Grêmio,Corinthians,1,0,1.3,5.05,13.0,Grêmio,1.3
2018,30,Palmeiras,Vitória,3,2,1.17,7.5,19.0,Palmeiras,1.17
2018,30,Paraná,Internacional,1,1,5.0,3.4,1.79,Empate,3.4
2018,30,Sport Recife,Santos,2,1,1.6,3.8,6.0,Sport Recife,1.6
2019,1,São Paulo,Botafogo,2,0,1.76,3.5,5.5,São Paulo,1.76
2019,1,Atlético Mineiro,Avaí,2,1,1.56,4.0,7.0,Atlético Mineiro,1.56
2019,1,Chapecoense,Internacional,2,0,3.0,3.2,2.63,Chapecoense,3.0
2019,1,Flamengo,Cruzeiro,3,1,2.24,3.4,3.5,Flamengo,2.24
2019,1,Grêmio,Santos,1,2,1.7,3.6,5.5,Santos,5.5
2019,1,Athletico-PR,Vasco da Gama,4,1,1.47,4.33,7.5,Athletico-PR,1.47
2019,1,Bahia,Corinthians,3,2,2.23,3.3,3.6,Bahia,2.23
2019,1,Ceará,CSA,4,0,1.83,3.5,4.75,Ceará,1.83
2019,1,Fluminense,Goiás,0,1,1.74,3.55,5.0,Goiás,5.0
2019,1,Palmeiras,Fortaleza,4,0,1.36,4.85,9.5,Palmeiras,1.36
2019,2,Corinthians,Chapecoense,1,0,1.64,3.5,7.0,Corinthians,1.64
2019,2,CSA,Palmeiras,1,1,7.5,4.0,1.5,Empate,4.0
2019,2,Internacional,Flamengo,2,1,2.37,3.2,3.2,Internacional,2.37
2019,2,Avaí,Grêmio,1,1,3.9,3.3,2.11,Empate,3.3
2019,2,Cruzeiro,Ceará,1,0,1.45,4.2,8.5,Cruzeiro,1.45
2019,2,Fortaleza,Athletico-PR,2,1,3.6,3.1,2.34,Fortaleza,3.6
2019,2,Goiás,São Paulo,1,2,3.1,3.0,2.5,São Paulo,2.5
2019,2,Vasco da Gama,Atlético Mineiro,1,2,3.4,3.2,2.5,Atlético Mineiro,2.5
2019,2,Santos,Fluminense,2,1,1.62,3.7,6.5,Santos,1.62
2019,2,Botafogo,Bahia,3,2,2.3,3.1,3.5,Botafogo,2.3
2019,2,Palmeiras,Internacional,1,0,1.62,4.0,6.0,Palmeiras,1.62
2019,2,Vasco da Gama,Corinthians,1,1,3.1,3.2,2.4,Empate,3.2
2019,2,Ceará,Atlético Mineiro,1,2,2.37,3.25,3.25,Atlético Mineiro,3.25
2019,2,Chapecoense,Athletico-PR,1,1,2.55,3.1,3.1,Empate,3.1
2019,2,Botafogo,Fortaleza,1,0,1.7,3.75,5.0,Botafogo,1.7
2019,2,Cruzeiro,Goiás,2,1,1.38,4.55,11.0,Cruzeiro,1.38
2019,2,CSA,Santos,0,0,4.75,3.4,1.82,Empate,3.4
2019,2,São Paulo,Flamengo,1,1,2.0,3.3,4.0,Empate,3.3
2019,2,Bahia,Avaí,1,0,1.6,3.75,7.0,Bahia,1.6
2019,2,Grêmio,Fluminense,4,5,1.57,3.95,7.15,Fluminense,7.15
2019,3,Fluminense,Botafogo,0,1,1.99,3.3,4.33,Botafogo,4.33
2019,3,Corinthians,Grêmio,0,0,2.88,3.0,2.75,Empate,3.0
2019,3,Goiás,Ceará,2,1,2.11,3.05,4.0,Goiás,2.11
2019,3,Flamengo,Chapecoense,2,1,1.41,4.35,9.0,Flamengo,1.41
2019,3,Atlético Mineiro,Palmeiras,0,2,3.25,3.2,2.45,Palmeiras,2.45
2019,3,Internacional,Cruzeiro,3,1,2.02,3.25,4.2,Internacional,2.02
2019,3,Athletico-PR,Bahia,1,0,1.8,3.75,4.75,Athletico-PR,1.8
2019,3,Avaí,CSA,0,0,1.69,3.75,5.5,Empate,3.75
2019,3,Fortaleza,São Paulo,0,1,3.0,3.0,2.63,São Paulo,2.63
2019,4,Fluminense,Cruzeiro,4,1,2.75,3.0,2.9,Fluminense,2.75
2019,4,Atlético Mineiro,Flamengo,2,1,2.95,3.15,2.5,Atlético Mineiro,2.95
2019,4,Palmeiras,Santos,4,0,1.67,3.75,5.5,Palmeiras,1.67
2019,4,São Paulo,Bahia,0,0,1.75,3.5,5.0,Empate,3.5
2019,4,Athletico-PR,Corinthians,0,2,2.4,3.1,3.6,Corinthians,3.6
2019,4,Chapecoense,Fortaleza,1,3,2.4,3.1,3.4,Fortaleza,3.4
2019,4,Goiás,Botafogo,1,0,2.2,3.2,3.5,Goiás,2.2
2019,4,Internacional,CSA,2,0,1.23,5.75,17.0,Internacional,1.23
2019,4,Ceará,Grêmio,2,1,3.0,3.1,2.6,Ceará,3.0
2019,4,Vasco da Gama,Avaí,1,1,1.69,3.6,5.5,Empate,3.6
2019,5,Botafogo,Palmeiras,0,1,10.0,4.2,1.48,Palmeiras,1.48
2019,5,Grêmio,Atlético Mineiro,1,0,1.61,4.0,6.5,Grêmio,1.61
2019,5,Flamengo,Athletico-PR,3,2,1.44,4.33,9.0,Flamengo,1.44
2019,5,Santos,Internacional,0,0,1.82,3.5,4.75,Empate,3.5
2019,5,Bahia,Fluminense,3,2,1.9,3.3,4.5,Bahia,1.9
2019,5,Corinthians,São Paulo,1,0,2.45,3.0,3.6,Corinthians,2.45
2019,5,Cruzeiro,Chapecoense,1,2,1.4,4.3,10.0,Chapecoense,10.0
2019,6,Avaí,Ceará,1,2,2.55,2.95,3.2,Ceará,3.2
2019,6,CSA,Goiás,1,0,2.7,2.9,3.0,CSA,2.7
2019,6,Flamengo,Fortaleza,2,0,1.45,4.6,8.0,Flamengo,1.45
2019,6,Bahia,Grêmio,1,0,2.45,3.1,3.3,Bahia,2.45
2019,6,Botafogo,Vasco da Gama,1,0,2.26,3.1,3.4,Botafogo,2.26
2019,6,Athletico-PR,Fluminense,3,0,1.64,3.85,5.75,Athletico-PR,1.64
2019,6,Ceará,Santos,0,1,2.75,3.2,2.63,Santos,2.63
2019,6,São Paulo,Cruzeiro,1,1,2.33,3.1,3.5,Empate,3.1
2019,6,Atlético Mineiro,CSA,4,0,1.41,4.5,8.5,Atlético Mineiro,1.41
2019,6,Chapecoense,Palmeiras,1,2,6.0,3.5,1.66,Palmeiras,1.66
2019,6,Internacional,Avaí,2,0,1.44,4.3,9.0,Internacional,1.44
2019,7,Vasco da Gama,Internacional,2,1,3.0,3.1,2.5,Vasco da Gama,3.0
2019,7,Palmeiras,Athletico-PR,1,0,1.6,3.75,6.5,Palmeiras,1.6
2019,7,Cruzeiro,Corinthians,0,0,1.87,3.3,4.75,Empate,3.3
2019,7,Grêmio,Fortaleza,1,0,1.44,4.2,8.0,Grêmio,1.44
2019,7,Ceará,Bahia,0,0,2.5,3.0,3.2,Empate,3.0
2019,7,Avaí,São Paulo,0,0,3.0,2.9,2.65,Empate,2.9
2019,7,CSA,Botafogo,1,2,3.0,3.0,2.55,Botafogo,2.55
2019,7,Fluminense,Flamengo,0,0,4.75,3.6,1.79,Empate,3.6
2019,7,Santos,Atlético Mineiro,3,1,1.73,4.0,4.75,Santos,1.73
2019,8,Goiás,Chapecoense,3,1,1.87,3.4,4.75,Goiás,1.87
2019,8,Botafogo,Grêmio,0,1,3.2,3.0,2.5,Grêmio,2.5
2019,8,Fortaleza,Cruzeiro,2,1,3.05,3.0,2.5,Fortaleza,3.05
2019,8,CSA,Flamengo,0,2,11.0,5.35,1.29,Flamengo,1.29
2019,8,Internacional,Bahia,3,1,1.76,3.4,5.75,Internacional,1.76
2019,8,Santos,Corinthians,1,0,1.61,3.75,6.0,Santos,1.61
2019,8,Vasco da Gama,Ceará,1,0,2.27,3.1,3.6,Vasco da Gama,2.27
2019,8,Atlético Mineiro,São Paulo,1,1,1.99,3.3,4.33,Empate,3.3
2019,8,Chapecoense,Fluminense,1,1,2.7,3.0,2.8,Empate,3.0
2019,8,Goiás,Athletico-PR,2,1,2.9,3.1,2.55,Goiás,2.9
2019,8,Palmeiras,Avaí,2,0,1.28,5.75,15.0,Palmeiras,1.28
2019,9,Fortaleza,Avaí,2,0,2.0,3.1,4.5,Fortaleza,2.0
2019,9,Grêmio,Vasco da Gama,2,1,1.61,3.7,6.5,Grêmio,1.61
2019,9,Bahia,Santos,0,1,2.8,3.1,2.7,Santos,2.7
2019,9,São Paulo,Palmeiras,1,1,3.7,3.0,2.3,Empate,3.0
2019,9,Flamengo,Goiás,6,1,1.25,6.5,15.0,Flamengo,1.25
2019,9,Athletico-PR,Internacional,1,0,1.72,3.75,5.5,Athletico-PR,1.72
2019,9,Corinthians,CSA,1,0,1.37,4.35,11.0,Corinthians,1.37
2019,9,Cruzeiro,Botafogo,0,0,1.67,3.8,5.75,Empate,3.8
2019,9,Chapecoense,Atlético Mineiro,1,2,2.5,3.1,3.0,Atlético Mineiro,3.0
2019,10,Fluminense,Ceará,1,1,1.69,3.6,5.5,Empate,3.6
2019,10,Vasco da Gama,Fluminense,2,1,2.3,3.25,3.25,Vasco da Gama,2.3
2019,10,Bahia,Cruzeiro,0,0,1.67,3.75,5.75,Empate,3.75
2019,10,Ceará,Palmeiras,2,0,4.75,3.4,1.85,Ceará,4.75
2019,10,CSA,Athletico-PR,0,4,3.4,3.2,2.25,Athletico-PR,2.25
2019,10,Internacional,Grêmio,1,1,2.2,3.0,3.7,Empate,3.0
2019,10,Botafogo,Santos,0,1,3.75,3.0,2.2,Santos,2.2
2019,10,Atlético Mineiro,Fortaleza,2,2,1.53,4.0,6.5,Empate,4.0
2019,10,Corinthians,Flamengo,1,1,3.0,3.0,2.63,Empate,3.0
2019,10,Avaí,Goiás,0,0,2.0,3.2,4.0,Empate,3.2
2019,11,São Paulo,Chapecoense,4,0,1.5,3.9,7.5,São Paulo,1.5
2019,11,Palmeiras,Vasco da Gama,1,1,1.45,4.0,8.0,Empate,4.0
2019,11,Cruzeiro,Athletico-PR,0,2,3.6,3.1,2.15,Athletico-PR,2.15
2019,11,Fluminense,São Paulo,1,2,2.5,3.1,3.2,São Paulo,3.2
2019,11,Internacional,Ceará,1,0,1.95,3.2,4.33,Internacional,1.95
2019,11,Chapecoense,Bahia,0,0,2.8,2.87,2.8,Empate,2.87
2019,11,Flamengo,Botafogo,3,2,1.36,4.6,10.0,Flamengo,1.36
2019,11,Santos,Avaí,3,1,1.28,5.0,12.0,Santos,1.28
2019,11,Fortaleza,Corinthians,1,3,2.5,2.8,3.25,Corinthians,3.25
2019,11,Goiás,Atlético Mineiro,0,0,2.9,3.4,2.38,Empate,3.4
2019,12,CSA,Grêmio,0,0,6.5,3.4,1.65,Empate,3.4
2019,12,Ceará,Fortaleza,2,1,2.25,3.0,3.5,Ceará,2.25
2019,12,Fluminense,Internacional,2,1,1.9,3.5,4.33,Fluminense,1.9
2019,12,Santos,Goiás,6,1,1.25,6.0,19.0,Santos,1.25
2019,12,Avaí,Botafogo,0,2,2.2,3.1,3.5,Botafogo,3.5
2019,12,Bahia,Flamengo,3,0,2.88,3.4,2.5,Bahia,2.88
2019,12,Atlético Mineiro,Cruzeiro,2,0,2.0,3.4,3.8,Atlético Mineiro,2.0
2019,12,Corinthians,Palmeiras,1,1,3.6,3.1,2.4,Empate,3.1
2019,12,Vasco da Gama,CSA,0,0,1.57,3.6,7.0,Empate,3.6
2019,13,Grêmio,Chapecoense,3,3,1.28,5.5,13.0,Empate,5.5
2019,13,Corinthians,Goiás,2,0,1.5,4.0,7.5,Corinthians,1.5
2019,13,Ceará,Chapecoense,4,1,1.62,3.8,6.0,Ceará,1.62
2019,13,São Paulo,Santos,3,2,2.5,3.1,3.0,São Paulo,2.5
2019,13,Flamengo,Grêmio,3,1,1.57,3.8,6.0,Flamengo,1.57
